Date;Timestamp;DeviceOrientation;AccelerationX;AccelerationY;AccelerationZ;Label
2022-11-23 20:40:34;1669232434.768383;portrait;-0.040435791015625;-0.7478790283203125;-0.632568359375;standing up 
2022-11-23 20:40:34;1669232434.772196;portrait;0.0070648193359375;-0.7908782958984375;-0.63787841796875;standing up 
2022-11-23 20:40:34;1669232434.79884;portrait;-0.025604248046875;-0.7601165771484375;-0.62255859375;standing up 
2022-11-23 20:40:34;1669232434.849921;portrait;-0.01300048828125;-0.77252197265625;-0.6286163330078125;standing up 
2022-11-23 20:40:34;1669232434.900094;portrait;-0.026641845703125;-0.7694091796875;-0.6050872802734375;standing up 
2022-11-23 20:40:34;1669232434.949903;portrait;-0.055694580078125;-0.7803802490234375;-0.53936767578125;standing up 
2022-11-23 20:40:34;1669232435.0002398;portrait;-0.0090179443359375;-0.7578277587890625;-0.609100341796875;standing up 
2022-11-23 20:40:34;1669232435.0500112;portrait;-0.0103607177734375;-0.7549896240234375;-0.6273651123046875;standing up 
2022-11-23 20:40:34;1669232435.1003752;portrait;-0.0246124267578125;-0.759613037109375;-0.61761474609375;standing up 
2022-11-23 20:40:34;1669232435.150525;portrait;-0.0194854736328125;-0.7812347412109375;-0.5929107666015625;standing up 
2022-11-23 20:40:34;1669232435.200344;portrait;-0.040863037109375;-0.7615203857421875;-0.56231689453125;standing up 
2022-11-23 20:40:34;1669232435.249934;portrait;-0.0339202880859375;-0.75408935546875;-0.541229248046875;standing up 
2022-11-23 20:40:34;1669232435.3005161;portrait;-0.05096435546875;-0.7206573486328125;-0.5414886474609375;standing up 
2022-11-23 20:40:34;1669232435.350461;portrait;-0.0275726318359375;-0.708343505859375;-0.5489349365234375;standing up 
2022-11-23 20:40:34;1669232435.40027;portrait;0.0182037353515625;-0.704315185546875;-0.63525390625;standing up 
2022-11-23 20:40:34;1669232435.450481;portrait;0.0486907958984375;-0.65997314453125;-0.825775146484375;standing up 
2022-11-23 20:40:34;1669232435.499795;portrait;0.0247955322265625;-0.6250152587890625;-0.8686370849609375;standing up 
2022-11-23 20:40:34;1669232435.549573;portrait;0.01007080078125;-0.61773681640625;-0.8328704833984375;standing up 
2022-11-23 20:40:34;1669232435.6001801;portrait;0.0155487060546875;-0.6374359130859375;-0.922821044921875;standing up 
2022-11-23 20:40:34;1669232435.6498718;portrait;0.0419921875;-0.5947418212890625;-1.084930419921875;standing up 
2022-11-23 20:40:34;1669232435.6995559;portrait;0.0438232421875;-0.5274505615234375;-1.11798095703125;standing up 
2022-11-23 20:40:34;1669232435.7503939;portrait;0.122222900390625;-0.416778564453125;-1.3161773681640625;standing up 
2022-11-23 20:40:34;1669232435.800311;portrait;0.232452392578125;-0.300750732421875;-1.5929718017578125;standing up 
2022-11-23 20:40:34;1669232435.8502312;portrait;0.086181640625;-0.3035888671875;-1.309661865234375;standing up 
2022-11-23 20:40:34;1669232435.900648;portrait;0.041778564453125;-0.4186553955078125;-1.243438720703125;standing up 
2022-11-23 20:40:34;1669232435.950111;portrait;0.01031494140625;-0.3519439697265625;-1.2927703857421875;standing up 
2022-11-23 20:40:34;1669232436.000667;portrait;0.0088958740234375;-0.3607940673828125;-1.193084716796875;standing up 
2022-11-23 20:40:34;1669232436.050405;portrait;0.002899169921875;-0.3692779541015625;-0.9961090087890625;standing up 
2022-11-23 20:40:34;1669232436.100204;portrait;0.0164642333984375;-0.3571014404296875;-0.929046630859375;standing up 
2022-11-23 20:40:34;1669232436.150064;portrait;-0.0043182373046875;-0.267822265625;-0.812347412109375;standing up 
2022-11-23 20:40:34;1669232436.200348;faceUp;-0.0135498046875;-0.2465667724609375;-0.633148193359375;standing up 
2022-11-23 20:40:34;1669232436.250359;faceUp;0.0106658935546875;-0.25848388671875;-0.4195556640625;standing up 
2022-11-23 20:40:34;1669232436.3007069;faceUp;0.062225341796875;-0.4030303955078125;-0.47528076171875;standing up 
2022-11-23 20:40:34;1669232436.350059;faceUp;-0.0766143798828125;-0.3790283203125;-0.5428009033203125;standing up 
2022-11-23 20:40:34;1669232436.39988;faceUp;-0.2192535400390625;-0.4696807861328125;-0.436187744140625;standing up 
2022-11-23 20:40:34;1669232436.450471;faceUp;-0.064483642578125;-0.56884765625;-0.7527008056640625;standing up 
2022-11-23 20:40:34;1669232436.5000648;faceUp;-0.0247344970703125;-0.5270538330078125;-0.8406524658203125;standing up 
2022-11-23 20:40:34;1669232436.550088;faceUp;-0.1184234619140625;-0.5441741943359375;-0.743072509765625;standing up 
2022-11-23 20:40:34;1669232436.600308;portrait;-0.113555908203125;-0.60516357421875;-0.6389923095703125;standing up 
2022-11-23 20:40:34;1669232436.650033;portrait;-0.0563201904296875;-0.6988677978515625;-0.6408233642578125;standing up 
2022-11-23 20:40:34;1669232436.700204;portrait;-0.0501251220703125;-0.696807861328125;-0.7380218505859375;standing up 
2022-11-23 20:40:34;1669232436.750459;portrait;-0.067413330078125;-0.6724090576171875;-0.7363739013671875;standing up 
2022-11-23 20:40:34;1669232436.800208;portrait;-0.0859375;-0.6680908203125;-0.7152557373046875;standing up 
2022-11-23 20:40:34;1669232436.850138;portrait;-0.0587921142578125;-0.683807373046875;-0.703521728515625;standing up 
2022-11-23 20:40:34;1669232436.900154;portrait;-0.055389404296875;-0.6590423583984375;-0.6812744140625;standing up 
2022-11-23 20:40:34;1669232436.950239;portrait;-0.0266876220703125;-0.7130584716796875;-0.6937713623046875;standing up 
